"","wage","educ","exper","tenure","nonwhite","female","married","numdep","smsa","northcen","south","west","construc","ndurman","trcommpu","trade","services","profserv","profocc","clerocc","servocc","lwage","expersq","tenursq"
"455",8,16,23,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2.07944202423096,529,16
"456",2.90000009536743,11,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1.0647109746933,1,0
"457",3.28999996185303,14,30,13,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1.19088804721832,900,169
"458",6.5,14,41,33,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1.87180197238922,1681,1089
"459",4,13,6,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1.38629400730133,36,0
"460",6,14,11,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.79175901412964,121,0
"461",4.07999992370605,12,43,17,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1.40609705448151,1849,289
"462",3.75,12,39,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1.32175600528717,1521,4
"463",3.04999995231628,8,50,24,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.1151419878006,2500,576
"464",3.5,12,26,20,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.25276303291321,676,400
"465",2.92000007629395,3,51,30,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1.07158398628235,2601,900
"466",4.5,11,3,9,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1.50407695770264,9,81
"467",3.34999990463257,15,3,1,0,1,1,2,1,0,1,0,0,0,0,0,1,0,0,1,0,1.20896005630493,9,1
"468",5.94999980926514,11,15,9,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1.78339099884033,225,81
"469",8,12,17,6,0,0,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,2.07944202423096,289,36
"470",3,4,36,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1.09861195087433,1296,0
"471",5,9,31,9,1,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1.60943794250488,961,81
"472",5.5,12,9,4,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1.70474803447723,81,16
"473",2.65000009536743,12,42,10,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.974559724330902,1764,100
"474",3,11,3,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1.09861195087433,9,0
"475",4.5,12,37,14,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1.50407695770264,1369,196
"476",17.5,16,23,22,0,0,1,3,1,0,0,1,0,0,0,1,0,0,1,0,0,2.86220097541809,529,484
"477",8.18000030517578,13,21,5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2.10169196128845,441,25
"478",9.09000015258789,15,11,12,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,2.2071750164032,121,144
"479",11.8199996948242,16,35,13,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2.46979308128357,1225,169
"480",3.25,12,42,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1.1786550283432,1764,0
"481",4.5,12,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.50407695770264,9,0
"482",4.5,12,13,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.50407695770264,169,0
"483",3.71000003814697,9,14,7,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1.31103205680847,196,49
"484",6.5,10,14,11,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1.87180197238922,196,121
"485",2.90000009536743,12,39,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.0647109746933,1521,1
"486",5.59999990463257,11,11,8,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1.72276699542999,121,64
"487",2.23000001907349,8,28,3,0,0,1,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0.802001595497131,784,9
"488",5,6,18,0,0,1,1,3,1,0,0,1,0,0,0,1,0,0,0,0,1,1.60943794250488,324,0
"489",8.32999992370605,16,6,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2.11986398696899,36,4
"490",2.90000009536743,12,26,1,0,1,0,4,1,0,1,0,0,0,0,1,0,0,0,1,0,1.0647109746933,676,1
"491",6.25,12,21,6,0,0,1,3,1,0,1,0,0,0,0,1,0,0,1,0,0,1.83258199691772,441,36
"492",4.55000019073486,16,34,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.51512694358826,1156,4
"493",3.27999997138977,12,17,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.18784296512604,289,4
"494",2.29999995231628,10,2,0,0,1,0,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0.832909107208252,4,0
"495",3.29999995231628,13,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1.19392204284668,25,0
"496",3.15000009536743,13,1,0,0,1,0,4,1,1,0,0,0,0,1,0,0,0,0,1,0,1.14740300178528,1,0
"497",12.5,14,40,30,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2.52572894096375,1600,900
"498",5.15000009536743,16,39,21,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1.6389969587326,1521,441
"499",3.13000011444092,10,1,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1.14103305339813,1,1
"500",7.25,12,14,5,0,0,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1.98100101947784,196,25
"501",2.90000009536743,12,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1.0647109746933,4,4
"502",1.75,11,2,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0.559615790843964,4,1
"503",2.89000010490417,0,42,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1.06125700473785,1764,0
"504",2.90000009536743,5,34,0,0,1,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.0647109746933,1156,0
"505",17.7099990844727,16,10,3,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2.87412905693054,100,9
"506",6.25,16,4,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.83258199691772,16,9
"507",2.59999990463257,9,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.955511391162872,16,0
"508",6.63000011444092,15,21,3,0,1,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1.8916050195694,441,9
"509",3.5,12,31,3,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1.25276303291321,961,9
"510",6.5,12,20,14,0,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1.87180197238922,400,196
"511",3,12,36,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.09861195087433,1296,1
"512",4.38000011444092,13,7,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1.47704899311066,49,0
"513",10,12,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2.3025848865509,225,0
"514",4.94999980926514,7,25,17,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5993880033493,625,289
"515",9,17,7,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2.19722509384155,49,0
"516",1.42999994754791,12,17,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.357674390077591,289,0
"517",3.07999992370605,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.12493002414703,9,1
"518",9.32999992370605,14,12,11,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2.23323488235474,144,121
"519",7.5,12,18,5,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,2.01490306854248,324,25
"520",4.75,13,47,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.55814504623413,2209,1
"521",5.65000009536743,12,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.73165595531464,4,0
"522",15,16,14,2,0,1,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,2.7080500125885,196,4
"523",2.26999998092651,10,2,0,0,1,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0.819779813289642,4,0
"524",4.67000007629395,15,13,18,0,0,1,3,0,0,0,1,1,0,0,0,0,0,1,0,0,1.54115903377533,169,324
"525",11.5600004196167,16,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.44755101203918,25,1
"526",3.5,14,5,4,1,1,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1.25276303291321,25,16
